boxscore,date,location,losing_abbr,losing_name,winning_abbr,winning_name,team_name,conf,winner,home_team,away_team,home_team_name,away_team_name,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage
2018-11-20-19-new-hampshire,"November 20, 2018","Lundholm Gymnasium, Durham, New Hampshire",NEW-HAMPSHIRE,New Hampshire,QUINNIPIAC,Quinnipiac,Quinnipiac,america-east,Away,QUINNIPIAC,NEW-HAMPSHIRE,Quinnipiac,New Hampshire,0.5224719101123596,0.6015037593984962,0.5143540669856459,0.5,0.3991228070175439,0.41044776119402987,0.5550847457627118,0.0
2018-11-24-12-connecticut,"November 24, 2018","XL Center, Hartford, Connecticut",NEW-HAMPSHIRE,New Hampshire,CONNECTICUT,UConn,Connecticut,america-east,Home,CONNECTICUT,NEW-HAMPSHIRE,Connecticut,New Hampshire,0.5030303030303029,0.5513196480938416,0.5131578947368421,0.4,0.5515625,0.5369127516778524,0.4912891986062718,0.8
2019-01-05-14-binghamton,"January 5, 2019","Binghamton University Events Center, Vestal, New York",NEW-HAMPSHIRE,New Hampshire,BINGHAMTON,Binghamton,Binghamton,america-east,Home,BINGHAMTON,NEW-HAMPSHIRE,Binghamton,New Hampshire,0.4769526248399488,0.496551724137931,0.5239099859353024,0.15384615384615385,0.4882022471910112,0.451988360814743,0.4983748645720477,0.26666666666666666
2019-02-09-13-new-hampshire,"February 9, 2019","Lundholm Gymnasium, Durham, New Hampshire",NEW-HAMPSHIRE,New Hampshire,BINGHAMTON,Binghamton,Binghamton,america-east,Away,BINGHAMTON,NEW-HAMPSHIRE,Binghamton,New Hampshire,0.4498084291187739,0.4816824966078697,0.5148430873621713,0.13636363636363635,0.4856300663227709,0.4399008674101611,0.5115961800818554,0.25
2018-11-09-19-massachusetts,"November 9, 2018","Mullins Center, Amherst, Massachusetts",NEW-HAMPSHIRE,New Hampshire,MASSACHUSETTS,UMass,Massachusetts,atlantic-10,Home,MASSACHUSETTS,NEW-HAMPSHIRE,Massachusetts,New Hampshire,0.6985294117647058,0.746268656716418,0.375,1.0,0.5573770491803278,0.5652173913043478,0.4428571428571429,1.0
2019-02-03-13-maine,"February 3, 2019","Cross Insurance Center, Bangor, Maine",NEW-HAMPSHIRE,New Hampshire,MAINE,Maine,Maine,america-east,Home,MAINE,NEW-HAMPSHIRE,Maine,New Hampshire,0.4510961214165262,0.4827844311377246,0.5138760407030527,0.15,0.4916736053288926,0.4908952959028832,0.5304083405734145,0.18181818181818185
2018-12-01-13-bryant,"December 1, 2018","Chace Athletic Center , Smithfield, Rhode Island",NEW-HAMPSHIRE,New Hampshire,BRYANT,Bryant,Bryant,america-east,Home,BRYANT,NEW-HAMPSHIRE,Bryant,New Hampshire,0.4752808988764045,0.524896265560166,0.5369897959183674,0.2857142857142857,0.4168937329700272,0.4375,0.589041095890411,0.16666666666666666
2018-11-24-13-maryland-baltimore-county,"November 24, 2018","UMBC Event Center, Baltimore, Maryland",MARYLAND-BALTIMORE-COUNTY,UMBC,AMERICAN,American,American,patriot,Away,AMERICAN,MARYLAND-BALTIMORE-COUNTY,American,Maryland-Baltimore County,0.4912023460410557,0.5101522842639594,0.4520123839009288,0.6666666666666666,0.4764705882352941,0.4611872146118721,0.4021739130434783,0.6666666666666666
2019-03-16-11-vermont,"March 16, 2019","Roy L. Patrick Gymnasium, Burlington, Vermont",MARYLAND-BALTIMORE-COUNTY,UMBC,VERMONT,Vermont,Vermont,america-east,Home,VERMONT,MARYLAND-BALTIMORE-COUNTY,Vermont,Maryland-Baltimore County,0.5037858301784749,0.5044731610337972,0.5002901915264074,0.6363636363636364,0.5300056085249579,0.537984496124031,0.4878962536023055,0.8125
2019-02-27-19-stony-brook,"February 27, 2019","Island Federal Credit Union, Stony Brook, New York",MARYLAND-BALTIMORE-COUNTY,UMBC,STONY-BROOK,Stony Brook,Stony Brook,america-east,Home,STONY-BROOK,MARYLAND-BALTIMORE-COUNTY,Stony Brook,Maryland-Baltimore County,0.5092364532019704,0.5019785189372526,0.4950625411454905,0.6206896551724138,0.4814476885644769,0.5506329113924051,0.4528243327126009,0.7857142857142857
2018-11-06-21-marquette,"November 6, 2018","Fiserv Forum, Milwaukee, Wisconsin",MARYLAND-BALTIMORE-COUNTY,UMBC,MARQUETTE,Marquette,Marquette,big-east,Home,MARQUETTE,MARYLAND-BALTIMORE-COUNTY,Marquette,Maryland-Baltimore County,,,,,,,,
2018-11-30-19-northern-kentucky,"November 30, 2018","Bank of Kentucky Center, Highland Heights, Kentucky",MARYLAND-BALTIMORE-COUNTY,UMBC,NORTHERN-KENTUCKY,Northern Kentucky,Northern Kentucky,america-east,Home,NORTHERN-KENTUCKY,MARYLAND-BALTIMORE-COUNTY,Northern Kentucky,Maryland-Baltimore County,0.4899497487437186,0.5121412803532008,0.4761273209549072,0.5714285714285714,0.579520697167756,0.5508317929759704,0.4279379157427938,0.875
2019-01-09-19-hartford,"January 9, 2019","Chase Family Arena, Hartford, Connecticut",MARYLAND-BALTIMORE-COUNTY,UMBC,HARTFORD,Hartford,Hartford,america-east,Home,HARTFORD,MARYLAND-BALTIMORE-COUNTY,Hartford,Maryland-Baltimore County,0.5080906148867314,0.4899396378269618,0.500587544065805,0.5625,0.518957345971564,0.4505494505494506,0.5251141552511416,0.4666666666666667
2019-02-06-19-maryland-baltimore-county,"February 6, 2019","UMBC Event Center, Baltimore, Maryland",MARYLAND-BALTIMORE-COUNTY,UMBC,HARTFORD,Hartford,Hartford,america-east,Away,HARTFORD,MARYLAND-BALTIMORE-COUNTY,Hartford,Maryland-Baltimore County,0.503858024691358,0.5028208744710859,0.4913509060955519,0.6086956521739131,0.5240825688073395,0.4600840336134454,0.5157539384846211,0.4782608695652174
2019-01-12-17-massachusetts-lowell,"January 12, 2019","Costello Athletic Center, Lowell, Massachusetts",MARYLAND-BALTIMORE-COUNTY,UMBC,MASSACHUSETTS-LOWELL,UMass-Lowell,Massachusetts-Lowell,america-east,Home,MASSACHUSETTS-LOWELL,MARYLAND-BALTIMORE-COUNTY,Massachusetts-Lowell,Maryland-Baltimore County,0.5055951169888098,0.48962264150943396,0.5011037527593819,0.5294117647058824,0.5433300876338851,0.4960352422907489,0.5036764705882353,0.4705882352941176
2019-02-23-19-albany-ny,"February 23, 2019","SEFCU Arena, Albany, New York",MARYLAND-BALTIMORE-COUNTY,UMBC,ALBANY-NY,Albany (NY),Albany (NY),america-east,Home,ALBANY-NY,MARYLAND-BALTIMORE-COUNTY,Albany (NY),Maryland-Baltimore County,0.5044585987261146,0.5026086956521739,0.4884432358939497,0.6428571428571429,0.4838926174496645,0.4973544973544973,0.5130718954248366,0.3703703703703704
2018-12-29-13-penn-state,"December 29, 2018","Bryce Jordan Center, University Park, Pennsylvania",MARYLAND-BALTIMORE-COUNTY,UMBC,PENN-STATE,Penn State,Penn State,america-east,Home,PENN-STATE,MARYLAND-BALTIMORE-COUNTY,Penn State,Maryland-Baltimore County,0.4973753280839895,0.4866504854368932,0.5049645390070922,0.5384615384615384,0.4738651994497937,0.5151133501259446,0.5054179566563467,0.5
2018-11-19-20-south-dakota,"November 19, 2018","Gateway Christian Academy, Bimini",MARYLAND-BALTIMORE-COUNTY,UMBC,SOUTH-DAKOTA,South Dakota,South Dakota,america-east,Home,SOUTH-DAKOTA,MARYLAND-BALTIMORE-COUNTY,South Dakota,Maryland-Baltimore County,0.5121107266435986,0.5105740181268882,0.447841726618705,0.8,0.5203619909502263,0.4953703703703704,0.5257731958762887,0.5
2018-12-16-19-maryland-baltimore-county,"December 16, 2018","UMBC Event Center, Baltimore, Maryland",MARYLAND-BALTIMORE-COUNTY,UMBC,FLORIDA-GULF-COAST,Florida Gulf Coast,Florida Gulf Coast,america-east,Away,FLORIDA-GULF-COAST,MARYLAND-BALTIMORE-COUNTY,Florida Gulf Coast,Maryland-Baltimore County,0.500788643533123,0.4884393063583815,0.4991568296795953,0.5454545454545454,0.5134932533733133,0.4766619519094767,0.5502958579881657,0.2727272727272727
2018-12-11-19-maryland-baltimore-county,"December 11, 2018","UMBC Event Center, Baltimore, Maryland",MARYLAND-BALTIMORE-COUNTY,UMBC,TOWSON,Towson,Towson,america-east,Away,TOWSON,MARYLAND-BALTIMORE-COUNTY,Towson,Maryland-Baltimore County,0.5071174377224199,0.4967741935483871,0.5,0.6,0.4840319361277445,0.5401069518716578,0.5238095238095238,0.2222222222222222
2019-01-02-19-american,"January 2, 2019","Bender Arena, Washington, District of Columbia",BOSTON-UNIVERSITY,Boston University,AMERICAN,American,American,patriot,Home,AMERICAN,BOSTON-UNIVERSITY,American,Boston University,0.5270967741935484,0.5126353790613718,0.4802721088435374,0.5384615384615384,0.5215231788079471,0.4899866488651535,0.43605546995377503,0.5454545454545454
2019-01-23-17-boston-university,"January 23, 2019","Case Gym, Boston, Massachusetts",BOSTON-UNIVERSITY,Boston University,AMERICAN,American,American,patriot,Away,AMERICAN,BOSTON-UNIVERSITY,American,Boston University,0.5293855743544078,0.5093378607809848,0.5087719298245614,0.4736842105263158,0.5223642172523961,0.49,0.4653414882772681,0.4705882352941176
2018-11-09-19-boston-university,"November 9, 2018","Case Gym, Boston, Massachusetts",BOSTON-UNIVERSITY,Boston University,VERMONT,Vermont,Vermont,patriot,Away,VERMONT,BOSTON-UNIVERSITY,Vermont,Boston University,0.5423728813559322,0.53125,0.5,1.0,,,,
2019-01-19-13-boston-university,"January 19, 2019","Case Gym, Boston, Massachusetts",BOSTON-UNIVERSITY,Boston University,COLGATE,Colgate,Colgate,patriot,Away,COLGATE,BOSTON-UNIVERSITY,Colgate,Boston University,0.5341440598690365,0.5121076233183857,0.5058422590068161,0.5,0.5251865671641791,0.5312767780634104,0.4981203007518797,0.5555555555555556
2019-03-07-19-colgate,"March 7, 2019","Cotterell Court, Hamilton, New York",BOSTON-UNIVERSITY,Boston University,COLGATE,Colgate,Colgate,patriot,Home,COLGATE,BOSTON-UNIVERSITY,Colgate,Boston University,0.5371856607811664,0.5079617834394905,0.5383304940374787,0.46875,0.552335396736072,0.5368916797488226,0.5,0.6774193548387096
2019-02-09-12-bucknell,"February 9, 2019","Sojka Pavilion, Lewisburg, Pennsylvania",BOSTON-UNIVERSITY,Boston University,BUCKNELL,Bucknell,Bucknell,patriot,Home,BUCKNELL,BOSTON-UNIVERSITY,Bucknell,Boston University,0.5301418439716312,0.5156141568355309,0.5261194029850746,0.4583333333333333,0.5256603773584906,0.485676215856096,0.4861800141743444,0.6521739130434783
2019-01-26-14-lehigh,"January 26, 2019","Stabler Arena, Bethlehem, Pennsylvania",BOSTON-UNIVERSITY,Boston University,LEHIGH,Lehigh,Lehigh,patriot,Home,LEHIGH,BOSTON-UNIVERSITY,Lehigh,Boston University,0.5297619047619048,0.5134474327628362,0.5119152691968226,0.45,0.5710172744721689,0.4927905004240882,0.4960835509138381,0.6666666666666666
2019-02-16-16-boston-university,"February 16, 2019","Case Gym, Boston, Massachusetts",BOSTON-UNIVERSITY,Boston University,LEHIGH,Lehigh,Lehigh,patriot,Away,LEHIGH,BOSTON-UNIVERSITY,Lehigh,Boston University,0.5264015645371578,0.5080282594733462,0.5303657694962043,0.4230769230769231,0.5742215785662563,0.5,0.4934512115258677,0.6666666666666666
2019-02-06-19-boston-university,"February 6, 2019","Case Gym, Boston, Massachusetts",BOSTON-UNIVERSITY,Boston University,LAFAYETTE,Lafayette,Lafayette,patriot,Away,LAFAYETTE,BOSTON-UNIVERSITY,Lafayette,Boston University,0.5323901712583767,0.5155910079767948,0.5214341387373344,0.4782608695652174,0.5151869158878505,0.4852289512555392,0.5340189873417721,0.2380952380952381
2019-03-02-12-boston-university,"March 2, 2019","Case Gym, Boston, Massachusetts",BOSTON-UNIVERSITY,Boston University,NAVY,Navy,Navy,patriot,Away,NAVY,BOSTON-UNIVERSITY,Navy,Boston University,0.5336728919071874,0.5083798882681564,0.5334740651387213,0.4666666666666667,0.4593023255813953,0.5259989053092501,0.5204334365325077,0.35714285714285715
2019-01-16-19-loyola-md,"January 16, 2019","Reitz Arena, Baltimore, Maryland",BOSTON-UNIVERSITY,Boston University,LOYOLA-MD,Loyola (MD),Loyola (MD),patriot,Home,LOYOLA-MD,BOSTON-UNIVERSITY,Loyola (MD),Boston University,0.5351485148514852,0.5146641438032167,0.5082901554404146,0.5294117647058824,0.511340206185567,0.4764649375600384,0.5467059980334317,0.29411764705882354
2018-12-13-19-dartmouth,"December 13, 2018","Leede Arena, Hanover, New Hampshire",BOSTON-UNIVERSITY,Boston University,DARTMOUTH,Dartmouth,Dartmouth,patriot,Home,DARTMOUTH,BOSTON-UNIVERSITY,Dartmouth,Boston University,0.5286677908937606,0.5045871559633027,0.4547038327526132,0.6,0.5592592592592592,0.5095108695652174,0.4876453488372093,0.5454545454545454
2019-01-09-19-boston-university,"January 9, 2019","Case Gym, Boston, Massachusetts",BOSTON-UNIVERSITY,Boston University,ARMY,Army,Army,patriot,Away,ARMY,BOSTON-UNIVERSITY,Army,Boston University,0.5307262569832403,0.5143160127253447,0.5,0.5333333333333333,0.4855967078189301,0.4823977164605138,0.5300113250283126,0.4
2019-02-13-11-army,"February 13, 2019","Christl Arena, West Point, New York",BOSTON-UNIVERSITY,Boston University,ARMY,Army,Army,patriot,Home,ARMY,BOSTON-UNIVERSITY,Army,Boston University,0.527758970886933,0.5106524633821571,0.5278571428571428,0.44,0.4960835509138381,0.48354278874925205,0.5287868403015764,0.44
2018-12-21-19-boston-university,"December 21, 2018","Case Gym, Boston, Massachusetts",BOSTON-UNIVERSITY,Boston University,BETHUNE-COOKMAN,Bethune-Cookman,Bethune-Cookman,meac,Away,BETHUNE-COOKMAN,BOSTON-UNIVERSITY,Bethune-Cookman,Boston University,0.5324400564174894,0.5045751633986928,0.4724637681159421,0.5833333333333334,0.4778972520908005,0.5346112886048988,0.4836272040302267,0.3076923076923077
2018-11-23-14-rutgers,"November 23, 2018","Louis Brown Athletic Center, New Brunswick, New Jersey",BOSTON-UNIVERSITY,Boston University,RUTGERS,Rutgers,Rutgers,big-ten,Home,RUTGERS,BOSTON-UNIVERSITY,Rutgers,Boston University,0.5457063711911357,0.5,0.4901960784313725,0.5,0.5485829959514171,0.5607142857142857,0.4533898305084746,0.75
2018-11-21-15-drexel,"November 21, 2018","Daskalakis Athletic Center, Philadelphia, Pennsylvania",BOSTON-UNIVERSITY,Boston University,DREXEL,Drexel,Drexel,patriot,Home,DREXEL,BOSTON-UNIVERSITY,Drexel,Boston University,0.5572390572390572,0.5245398773006135,0.4652317880794702,0.6,0.569620253164557,0.5130111524163569,0.4899598393574297,0.5
2018-11-17-14-eastern-michigan,"November 17, 2018","Convocation Center, Ypsilanti, Michigan",BOSTON-UNIVERSITY,Boston University,EASTERN-MICHIGAN,Eastern Michigan,Eastern Michigan,patriot,Home,EASTERN-MICHIGAN,BOSTON-UNIVERSITY,Eastern Michigan,Boston University,0.5630081300813008,0.5518518518518518,0.43621399176954734,0.75,0.504,0.5268456375838926,0.4781818181818182,0.75
2019-01-09-19-american,"January 9, 2019","Bender Arena, Washington, District of Columbia",NAVY,Navy,AMERICAN,American,American,patriot,Home,AMERICAN,NAVY,American,Navy,0.4362279511533243,0.5040183696900115,0.5100806451612904,0.38461538461538464,0.5360169491525424,0.4865181711606096,0.4532894736842105,0.5384615384615384
2018-12-21-19-george-mason,"December 21, 2018","EagleBank Arena, Fairfax, Virginia",NAVY,Navy,GEORGE-MASON,George Mason,George Mason,atlantic-10,Home,GEORGE-MASON,NAVY,George Mason,Navy,0.4435483870967742,0.5050847457627119,0.523854961832061,0.3333333333333333,0.5170454545454546,0.4899845916795069,0.5145161290322581,0.4545454545454545
2018-11-28-19-navy,"November 28, 2018","Alumni Hall, Annapolis, Maryland",NAVY,Navy,LIBERTY,Liberty,Liberty,atlantic-sun,Away,LIBERTY,NAVY,Liberty,Navy,0.4407407407407408,0.4955752212389381,0.4620462046204621,0.4,0.5789473684210527,0.544,0.4270186335403727,0.8333333333333334
2019-02-23-14-colgate,"February 23, 2019","Cotterell Court, Hamilton, New York",NAVY,Navy,COLGATE,Colgate,Colgate,patriot,Home,COLGATE,NAVY,Colgate,Navy,0.4609271523178808,0.525974025974026,0.5180240320427236,0.3461538461538461,0.5445482866043614,0.5346020761245674,0.5015394088669951,0.6428571428571429
2019-03-10-12-colgate,"March 10, 2019","Cotterell Court, Hamilton, New York",NAVY,Navy,COLGATE,Colgate,Colgate,patriot,Home,COLGATE,NAVY,Colgate,Navy,0.4680789320951828,0.5266149870801033,0.5184757505773672,0.4,0.5528034839412085,0.5356778797145769,0.5010799136069114,0.6875
2019-01-30-19-bucknell,"January 30, 2019","Sojka Pavilion, Lewisburg, Pennsylvania",NAVY,Navy,BUCKNELL,Bucknell,Bucknell,patriot,Home,BUCKNELL,NAVY,Bucknell,Navy,0.4556672760511883,0.5233415233415234,0.5186219739292365,0.3157894736842105,0.5279965004374453,0.4797507788161994,0.5012376237623762,0.6
2019-01-23-19-navy,"January 23, 2019","Alumni Hall, Annapolis, Maryland",NAVY,Navy,LEHIGH,Lehigh,Lehigh,patriot,Away,LEHIGH,NAVY,Lehigh,Navy,0.44974358974358974,0.5163339382940109,0.5150414937759336,0.35294117647058826,0.5730964467005076,0.495076096687556,0.4949308755760369,0.6470588235294118
2019-02-09-16-lehigh,"February 9, 2019","Stabler Arena, Bethlehem, Pennsylvania",NAVY,Navy,LEHIGH,Lehigh,Lehigh,patriot,Home,LEHIGH,NAVY,Lehigh,Navy,0.4564705882352941,0.5287114845938375,0.514365522745411,0.3636363636363637,0.5795724465558195,0.4989384288747346,0.5014275517487509,0.6818181818181818
2019-02-13-19-navy,"February 13, 2019","Alumni Hall, Annapolis, Maryland",NAVY,Navy,LAFAYETTE,Lafayette,Lafayette,patriot,Away,LAFAYETTE,NAVY,Lafayette,Navy,0.4505988023952096,0.5230153435623749,0.5167810831426392,0.3478260869565217,0.5208183776022972,0.4860639021074099,0.5320605187319885,0.3043478260869565
2019-02-21-14-loyola-md,"February 21, 2019","Reitz Arena, Baltimore, Maryland",NAVY,Navy,LOYOLA-MD,Loyola (MD),Loyola (MD),patriot,Home,LOYOLA-MD,NAVY,Loyola (MD),Navy,0.45850622406639,0.5271507016473459,0.5155925155925156,0.36,0.5086649550706034,0.4775280898876405,0.5559146735617324,0.3333333333333333
2018-12-30-13-cornell,"December 30, 2018","Newman Arena, Ithaca, New York",NAVY,Navy,CORNELL,Cornell,Cornell,patriot,Home,CORNELL,NAVY,Cornell,Navy,0.4397482014388489,0.4961948249619482,0.5327586206896552,0.3,0.5082335329341318,0.4643799472295514,0.4882271468144044,0.4166666666666667
2018-12-01-16-navy,"December 1, 2018","Alumni Hall, Annapolis, Maryland",NAVY,Navy,BROWN,Brown,Brown,patriot,Away,BROWN,NAVY,Brown,Navy,0.4430769230769231,0.5,0.4789325842696629,0.3333333333333333,0.5240174672489083,0.5078534031413613,0.4447731755424063,0.625
2018-11-09-20-navy,"November 9, 2018","Alumni Hall, Annapolis, Maryland",NAVY,Navy,MARYLAND,Maryland,Maryland,big-ten,Away,MARYLAND,NAVY,Maryland,Navy,0.29464285714285715,0.4266666666666667,0.44642857142857145,0.0,0.41935483870967744,0.6029411764705882,0.4461538461538462,1.0
2019-01-26-15-holy-cross,"January 26, 2019","Hart Recreation Center, Worcester, Massachusetts",NAVY,Navy,HOLY-CROSS,Holy Cross,Holy Cross,patriot,Home,HOLY-CROSS,NAVY,Holy Cross,Navy,0.4538017324350337,0.5180412371134021,0.5161606268364348,0.3333333333333333,0.5407239819004525,0.4450084602368866,0.5237659963436929,0.55
2019-01-19-14-army,"January 19, 2019","Christl Arena, West Point, New York",NAVY,Navy,ARMY,Army,Army,patriot,Home,ARMY,NAVY,Army,Navy,0.4520925110132159,0.5115830115830116,0.5148514851485149,0.375,0.4982593559617058,0.4794188861985472,0.5343367826904986,0.4444444444444444
2019-01-12-14-navy,"January 12, 2019","Alumni Hall, Annapolis, Maryland",NAVY,Navy,BOSTON-UNIVERSITY,Boston University,Boston University,patriot,Away,BOSTON-UNIVERSITY,NAVY,Boston University,Navy,0.4372647427854454,0.5064794816414687,0.5119496855345912,0.35714285714285715,0.5344827586206896,0.5164179104477612,0.506050605060506,0.5
2018-11-20-19-morgan-state,"November 20, 2018","Hill Field House, Baltimore, Maryland",NAVY,Navy,MORGAN-STATE,Morgan State,Morgan State,meac,Home,MORGAN-STATE,NAVY,Morgan State,Navy,0.4515418502202643,0.4981949458483754,0.4565217391304348,0.5,0.4427083333333333,0.3842364532019704,0.5445544554455446,0.0
2018-12-09-14-lipscomb,"December 9, 2018","Allen Arena, Nashville, Tennessee",NAVY,Navy,LIPSCOMB,Lipscomb,Lipscomb,atlantic-sun,Home,LIPSCOMB,NAVY,Lipscomb,Navy,0.4338565022421525,0.5102420856610801,0.4978494623655914,0.375,0.5274949083503055,0.4990654205607477,0.496875,0.75
2018-11-06-19-old-dominion,"November 6, 2018","Ted Constant Convocation Ctr., Norfolk, Virginia",NAVY,Navy,OLD-DOMINION,Old Dominion,Old Dominion,patriot,Home,OLD-DOMINION,NAVY,Old Dominion,Navy,,,,,,,,
2019-01-30-19-loyola-md,"January 30, 2019","Reitz Arena, Baltimore, Maryland",LOYOLA-MD,Loyola (MD),AMERICAN,American,American,patriot,Away,AMERICAN,LOYOLA-MD,American,Loyola (MD),0.5120833333333333,0.48256735340729,0.5476575121163166,0.3809523809523809,0.5257281553398059,0.4872637633525062,0.4649042844120328,0.5263157894736842
2018-11-06-18-st-johns-ny,"November 6, 2018","Carnesecca Arena, Jamaica, New York",LOYOLA-MD,Loyola (MD),ST-JOHNS-NY,St. John's (NY),St. John's (NY),patriot,Home,ST-JOHNS-NY,LOYOLA-MD,St. John's (NY),Loyola (MD),,,,,,,,
2018-11-16-19-temple,"November 16, 2018","Liacouras Center, Philadelphia, Pennsylvania",LOYOLA-MD,Loyola (MD),TEMPLE,Temple,Temple,patriot,Home,TEMPLE,LOYOLA-MD,Temple,Loyola (MD),0.4857142857142857,0.5404040404040404,0.4719101123595506,0.3333333333333333,0.4893617021276596,0.5815217391304348,0.5059171597633136,1.0
2019-02-09-14-colgate,"February 9, 2019","Cotterell Court, Hamilton, New York",LOYOLA-MD,Loyola (MD),COLGATE,Colgate,Colgate,patriot,Home,COLGATE,LOYOLA-MD,Colgate,Loyola (MD),0.5072411296162201,0.4791666666666667,0.547891350964975,0.3333333333333333,0.5325464949928469,0.5343915343915344,0.4974765681326604,0.5833333333333334
