,Home_Win,boxscore,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage
1226,0,2018-11-28-19-florida-gulf-coast,0.5094142259414226,0.4414587332053743,0.5465587044534413,0.25,0.5448343079922028,0.4727272727272727,0.4814410480349345,0.8571428571428571
3325,1,2018-11-28-19-george-mason,0.4484848484848485,0.4154302670623145,0.4966442953020134,0.4,0.5065104166666666,0.4962216624685138,0.5280612244897959,0.2857142857142857
2494,0,2018-11-28-19-george-washington,0.4719626168224299,0.4597989949748744,0.5147058823529411,0.1666666666666666,0.5285326086956522,0.5274151436031331,0.5264705882352941,0.5
2578,1,2018-11-28-19-georgetown,0.5504587155963303,0.4495677233429395,0.5619335347432024,0.3333333333333333,0.5187861271676301,0.5235732009925558,0.484,0.8333333333333334
3651,1,2018-11-28-19-harvard,0.5101449275362319,0.4447513812154696,0.492283950617284,0.6666666666666666,0.5567484662576687,0.511049723756906,0.4736842105263158,0.5
4162,1,2018-11-28-19-hofstra,0.5166163141993958,0.4941520467836257,0.5783699059561128,0.3333333333333333,0.5070621468926554,0.4986737400530504,0.5249307479224377,0.5
3036,1,2018-11-28-19-iupui,0.5294117647058824,0.5094339622641509,0.4472295514511873,0.8571428571428571,0.502906976744186,0.5280612244897959,0.472809667673716,0.6666666666666666
3454,0,2018-11-28-19-lafayette,0.5557491289198606,0.4921630094043887,0.5495356037151703,0.4,0.5214899713467048,0.5116883116883116,0.4891891891891892,0.5
3982,0,2018-11-28-19-maine,0.4645061728395062,0.4201680672268908,0.5615384615384615,0.0,0.4377682403433477,0.4694656488549618,0.4636363636363636,0.5
3193,1,2018-11-28-19-marshall,0.5733137829912024,0.4918478260869565,0.5680555555555555,0.3333333333333333,0.538135593220339,0.4486486486486487,0.5,0.8
4316,1,2018-11-28-19-massachusetts,0.45,0.4888059701492538,0.4936170212765957,0.5,0.5625,0.5179372197309418,0.5,0.5714285714285714
2770,0,2018-11-28-19-miami-fl,0.5483425414364641,0.5076142131979695,0.4711538461538462,0.8333333333333334,0.5148514851485149,0.5698005698005698,0.4362068965517241,0.8
5469,1,2018-11-28-19-mississippi,0.5424929178470255,0.5710594315245479,0.4455882352941177,0.8333333333333334,0.5161870503597122,0.5474452554744526,0.4705882352941176,0.6
3610,0,2018-11-28-19-navy,0.4407407407407408,0.4955752212389381,0.4620462046204621,0.4,0.5789473684210527,0.544,0.4270186335403727,0.8333333333333334
3566,0,2018-11-28-19-new-hampshire,0.491183879093199,0.5240384615384616,0.5211480362537765,0.3333333333333333,0.5216867469879518,0.4835164835164835,0.4733656174334141,0.4285714285714285
4469,0,2018-11-28-19-ohio-state,0.5846153846153846,0.5291005291005291,0.4022346368715084,1.0,0.4364820846905538,0.5341246290801187,0.4652777777777778,0.6
3413,1,2018-11-28-19-old-dominion,0.4801699716713881,0.5059382422802849,0.3994490358126721,0.8333333333333334,0.4573863636363637,0.5343137254901961,0.4396284829721362,0.5
2957,0,2018-11-28-19-presbyterian,0.5251889168765743,0.4626168224299066,0.4540389972144847,0.5,0.4849726775956284,0.514218009478673,0.4864864864864865,0.5
3509,1,2018-11-28-19-rhode-island,0.5498753117206983,0.5225409836065574,0.4541284403669725,0.7142857142857143,0.4534883720930232,0.5192982456140349,0.4773755656108598,0.5
4668,1,2018-11-28-19-robert-morris,0.5052521008403361,0.5511022044088176,0.5186813186813187,0.4285714285714285,0.4927953890489914,0.4855643044619423,0.4910179640718562,0.5
3185,1,2018-11-28-19-saint-josephs,0.5938375350140056,0.4578947368421053,0.5106951871657754,0.5,0.5519662921348315,0.4986376021798365,0.56973293768546,0.5
120,0,2018-11-28-19-sam-houston-state,0.4866071428571429,0.5149572649572649,0.4918699186991871,0.4285714285714285,0.5343007915567283,0.53,0.4628571428571429,0.8333333333333334
1474,0,2018-11-28-19-south-carolina-upstate,0.4497282608695653,0.4793187347931874,0.4819819819819821,0.1666666666666666,0.5488431876606684,0.4644670050761421,0.5480769230769231,0.2857142857142857
5144,1,2018-11-28-19-south-florida,0.4482758620689655,0.5029239766081871,0.5284360189573459,0.1428571428571428,0.4900849858356941,0.5404040404040404,0.4815384615384615,0.6666666666666666
4172,1,2018-11-28-19-st-bonaventure,0.4495548961424332,0.3951612903225806,0.5580357142857143,0.1666666666666666,0.4523121387283237,0.4763157894736842,0.4984984984984985,0.1666666666666666
3010,0,2018-11-28-19-tennessee-tech,0.4446022727272727,0.4471153846153846,0.5349397590361445,0.1666666666666666,0.5876543209876544,0.5331807780320366,0.5167865707434053,0.5
2033,1,2018-11-28-19-toledo,0.4430894308943089,0.4952830188679245,0.513595166163142,0.3333333333333333,0.5739130434782609,0.5260416666666666,0.4595300261096606,0.8333333333333334
4361,1,2018-11-28-20-auburn,0.4846938775510204,0.4901960784313725,0.5531914893617021,0.2,0.5359712230215827,0.5660377358490566,0.4764890282131661,0.8333333333333334
1068,1,2018-11-28-20-central-arkansas,0.5649717514124294,0.513126491646778,0.520671834625323,0.5,0.5208333333333334,0.5112781954887218,0.4820936639118457,0.3333333333333333
3704,1,2018-11-28-20-creighton,0.5981818181818181,0.4895104895104895,0.4780219780219781,0.8,0.6168639053254438,0.4827586206896552,0.5026881720430108,0.8333333333333334
2233,1,2018-11-28-20-depaul,0.5061728395061729,0.494824016563147,0.5034246575342466,0.2857142857142857,0.516,0.5543478260869565,0.4898373983739837,0.75
5532,0,2018-11-28-20-eastern-illinois,0.4789325842696629,0.5037593984962406,0.5216763005780347,0.5,0.5394230769230769,0.4803738317757009,0.5420944558521561,0.5
5094,1,2018-11-28-20-green-bay,0.5741239892183289,0.5607734806629834,0.5265486725663717,0.6666666666666666,0.5108958837772397,0.4896073903002309,0.4699140401146132,0.5
939,1,2018-11-28-20-houston,0.4298969072164949,0.4472271914132379,0.4761904761904762,0.625,0.6,0.5889830508474576,0.4906976744186046,1.0
1118,1,2018-11-28-20-illinois-state,0.5089086859688196,0.5285171102661597,0.4451754385964912,0.7142857142857143,0.5341176470588235,0.5085106382978724,0.4928909952606635,0.7142857142857143
3920,0,2018-11-28-20-new-orleans,0.5428571428571428,0.5299401197604791,0.4630872483221477,0.6,0.520460358056266,0.4534005037783375,0.5241286863270778,0.5
868,1,2018-11-28-20-south-dakota-state,0.4817518248175183,0.4927835051546392,0.5329268292682927,0.1428571428571428,0.573170731707317,0.5374732334047109,0.4641255605381166,0.7142857142857143
3136,1,2018-11-28-20-southern-mississippi,0.4785714285714286,0.46,0.4842857142857143,0.5,0.5134408602150538,0.5161290322580645,0.4848901098901099,0.6666666666666666
2360,1,2018-11-28-20-texas-state,0.5409638554216868,0.4915254237288136,0.5124434389140271,0.4285714285714285,0.5424929178470255,0.5663956639566395,0.4435215946843854,0.8333333333333334
3000,1,2018-11-28-20-western-illinois,0.5061224489795918,0.4743083003952569,0.5516431924882629,0.25,0.4973404255319149,0.5126436781609195,0.474025974025974,0.3333333333333333
1323,1,2018-11-28-21-air-force,0.5144927536231884,0.5024875621890548,0.4959893048128342,0.5,0.5110062893081762,0.5149051490514905,0.5219298245614035,0.3333333333333333
5425,1,2018-11-28-21-arizona-state,0.53125,0.4769585253456221,0.5355392156862745,0.4285714285714285,0.5080385852090032,0.587431693989071,0.435064935064935,1.0
4818,1,2018-11-28-21-colorado,0.5163755458515283,0.5113207547169811,0.5206286836935167,0.625,0.6039823008849557,0.5736434108527132,0.4620253164556962,0.75
962,0,2018-11-28-21-denver,0.5237341772151899,0.5065274151436031,0.5174418604651163,0.3333333333333333,0.5932203389830508,0.5966386554621849,0.5165975103734439,0.75
2816,1,2018-11-28-21-florida-state,0.5776315789473684,0.5989010989010989,0.5030395136778115,0.8333333333333334,0.521613832853026,0.5830903790087464,0.4919614147909968,0.8333333333333334
3345,1,2018-11-28-21-michigan,0.5622448979591836,0.5944333996023857,0.4657534246575342,0.8571428571428571,0.5103550295857988,0.5583126550868487,0.3694362017804154,1.0
618,1,2018-11-28-21-northwestern,0.4963768115942029,0.4910714285714286,0.3843283582089552,0.8,0.5059880239520959,0.5686274509803921,0.47,0.8333333333333334
5054,0,2018-11-28-21-texas-el-paso,0.5054744525547445,0.5043478260869565,0.4796238244514106,0.4,0.5123456790123457,0.5880597014925373,0.5408921933085502,0.8
323,1,2018-11-28-21-ucla,0.538659793814433,0.5110565110565111,0.4891008174386921,0.5714285714285714,0.5398457583547558,0.5550458715596329,0.4746835443037974,0.6666666666666666
1258,1,2018-11-28-21-utah-state,0.4943502824858757,0.5253807106598984,0.471830985915493,0.5,0.5428954423592494,0.6034912718204489,0.4221902017291066,0.8333333333333334
333,1,2018-11-28-22-fresno-state,0.522196261682243,0.5354166666666667,0.5253456221198156,0.625,0.5520833333333334,0.4968354430379746,0.4736842105263158,0.6
585,0,2018-11-28-22-nevada-las-vegas,0.5347985347985348,0.6060606060606061,0.4657039711191336,0.8,0.5588235294117647,0.4935400516795866,0.4860724233983287,0.5
1284,0,2018-11-28-22-saint-marys-ca,0.5100286532951289,0.5078534031413613,0.5015105740181269,0.5,0.5099009900990099,0.5723270440251572,0.4138349514563106,0.8571428571428571
462,0,2018-11-28-22-san-jose-state,0.5059880239520959,0.5587467362924282,0.5162601626016261,0.1666666666666666,0.4721030042918455,0.5130111524163569,0.4612244897959184,0.75
4775,1,2018-11-28-22-stanford,0.4703389830508475,0.5609065155807366,0.4846743295019157,0.6,0.4624624624624625,0.4937027707808565,0.4650837988826816,0.5
403,1,2018-11-28-23-southern-california,0.4629186602870813,0.459016393442623,0.5011286681715575,0.2857142857142857,0.5768194070080862,0.5200945626477541,0.4444444444444444,0.6666666666666666
3534,1,2018-11-29-11-marist,0.5738786279683378,0.5216346153846154,0.4937810945273632,0.5,0.5405405405405406,0.4918032786885246,0.5565693430656934,0.2
4069,0,2018-11-29-14-albany-ny,0.4799426934097421,0.5297157622739018,0.5276967930029155,0.3333333333333333,0.4872122762148338,0.4954954954954955,0.50390625,0.5
4982,1,2018-11-29-19-boston-college,0.5669642857142857,0.5393013100436681,0.5400890868596881,0.4285714285714285,0.5212121212121212,0.5257985257985258,0.4367647058823529,0.8333333333333334
1799,1,2018-11-29-19-central-florida,0.5073313782991202,0.5442359249329759,0.5123839009287926,0.8333333333333334,0.5414201183431953,0.5607940446650124,0.4388888888888889,0.8333333333333334
2094,1,2018-11-29-19-james-madison,0.4234693877551021,0.4294736842105264,0.5685393258426966,0.0,0.5185589519650655,0.5491329479768786,0.4891304347826087,0.625
2526,1,2018-11-29-19-norfolk-state,0.4566326530612245,0.5337995337995338,0.4575596816976128,0.3333333333333333,0.4925373134328358,0.4971209213051823,0.4549653579676674,0.375
2878,1,2018-11-29-19-north-carolina-at,0.5750636132315522,0.5067873303167421,0.4869047619047619,0.5714285714285714,0.5149253731343284,0.4344262295081967,0.5475543478260869,0.1666666666666666
1645,0,2018-11-29-19-samford,0.5584862385321101,0.5206286836935167,0.434549356223176,0.875,0.6163141993957704,0.5754985754985755,0.4523076923076923,1.0
2304,0,2018-11-29-20-alabama-am,0.4236311239193084,0.427807486631016,0.6031518624641834,0.0,0.4737609329446064,0.5539772727272727,0.4841772151898734,0.6666666666666666
3167,1,2018-11-29-20-north-florida,0.5111111111111111,0.4749262536873156,0.4982935153583618,0.3333333333333333,0.5120772946859904,0.5021551724137931,0.532258064516129,0.2857142857142857
4889,1,2018-11-29-20-southern-methodist,0.4911347517730497,0.5474006116207951,0.4983660130718954,0.4,0.5372596153846154,0.5371702637889688,0.5450819672131147,0.5714285714285714
3726,0,2018-11-29-20-troy,0.5168067226890757,0.5039370078740157,0.5187861271676301,0.5,0.5078328981723238,0.5330188679245284,0.5192307692307693,0.3333333333333333
1964,1,2018-11-29-21-arizona,0.5911528150134048,0.5256410256410257,0.4854111405835544,0.8333333333333334,0.5131195335276968,0.5075,0.4773371104815864,0.6666666666666666
919,1,2018-11-29-22-california-davis,0.4958333333333334,0.4672131147540984,0.5767634854771784,0.5,0.4270270270270271,0.4703196347031963,0.5143979057591623,0.1428571428571428
1377,0,2018-11-29-22-california-riverside,0.5014749262536873,0.4876237623762376,0.4960212201591512,0.2857142857142857,0.4925558312655087,0.5047169811320755,0.5269121813031161,0.3333333333333333
5273,1,2018-11-29-22-california-santa-barbara,0.4625,0.5486725663716814,0.4270270270270271,1.0,0.5205278592375366,0.5699481865284974,0.4058823529411765,0.8333333333333334
4148,1,2018-11-29-22-santa-clara,0.4129901960784313,0.4792122538293216,0.5051413881748072,0.1428571428571428,0.4807121661721068,0.4811827956989248,0.4942363112391931,0.1666666666666666
3819,1,2018-11-30-05-buffalo,0.4798927613941018,0.4779582366589327,0.4662162162162162,0.3333333333333333,0.5293255131964809,0.5212765957446809,0.4395424836601307,1.0
682,1,2018-11-30-08-san-francisco,0.5035587188612101,0.5448504983388704,0.5288808664259927,0.8,0.5505319148936171,0.60431654676259,0.3922413793103448,1.0
4061,0,2018-11-30-12-albany-ny,0.4827160493827161,0.5350877192982456,0.5233990147783252,0.2857142857142857,0.5601851851851852,0.509594882729211,0.5066225165562914,0.4285714285714285
4276,0,2018-11-30-14-long-island-university,0.4889867841409692,0.4873294346978557,0.5034090909090909,0.5714285714285714,0.5516129032258065,0.505586592178771,0.5412844036697247,0.3333333333333333
4490,0,2018-11-30-18-rutgers,0.505524861878453,0.5584112149532711,0.428169014084507,0.8333333333333334,0.5719101123595506,0.5995850622406639,0.4316546762589928,0.7142857142857143
4519,0,2018-11-30-19-american,0.5127272727272727,0.5100864553314121,0.4163879598662208,0.8,0.4776536312849162,0.5533498759305211,0.532258064516129,0.3333333333333333
2706,0,2018-11-30-19-dayton,0.5319148936170213,0.5241935483870968,0.4833836858006042,0.6666666666666666,0.5287958115183246,0.5363408521303258,0.4444444444444444,0.8333333333333334
2322,1,2018-11-30-19-east-carolina,0.5725806451612904,0.5,0.5069252077562327,0.3333333333333333,0.4739130434782609,0.5256410256410257,0.4515086206896552,0.5
2749,0,2018-11-30-19-maryland-eastern-shore,0.405852417302799,0.4113636363636364,0.5593667546174143,0.1428571428571428,0.558974358974359,0.516629711751663,0.4408352668213457,0.7142857142857143
3581,1,2018-11-30-19-northern-kentucky,0.4899497487437186,0.5121412803532008,0.4761273209549072,0.5714285714285714,0.579520697167756,0.5508317929759704,0.4279379157427938,0.875
2722,1,2018-11-30-19-pittsburgh,0.5179738562091504,0.5092592592592593,0.5123239436619719,0.8,0.5473145780051151,0.5210970464135021,0.4376470588235294,0.8571428571428571
4354,1,2018-11-30-19-saint-francis-pa,0.4079365079365079,0.4931506849315068,0.5146103896103896,0.4,0.4371921182266009,0.5135135135135135,0.5225464190981433,0.3333333333333333
2146,1,2018-11-30-19-south-carolina,0.5546875,0.5740318906605922,0.4861495844875346,0.5714285714285714,0.4876033057851239,0.5172413793103449,0.4505649717514124,0.5
257,0,2018-11-30-19-texas,0.4857142857142857,0.5047846889952153,0.4901960784313725,0.8333333333333334,0.5730027548209367,0.5611702127659575,0.4872159090909091,0.8333333333333334
188,1,2018-11-30-19-texas-christian,0.5406032482598608,0.524731182795699,0.4586374695863747,0.8571428571428571,0.5719557195571956,0.546583850931677,0.4543973941368078,0.8
3386,0,2018-11-30-19-towson,0.4909365558912387,0.5333333333333333,0.5307017543859649,0.3333333333333333,0.5408653846153846,0.5237020316027088,0.4975186104218362,0.5714285714285714
4426,0,2018-11-30-20-iowa,0.5419254658385093,0.5227272727272727,0.4771573604060914,1.0,0.5488721804511278,0.5386363636363637,0.4481481481481481,0.8571428571428571
4870,1,2018-11-30-20-south-florida,0.5482673267326733,0.5290322580645161,0.4652777777777778,0.7142857142857143,0.4889975550122249,0.5478260869565217,0.4921465968586388,0.7142857142857143
81,1,2018-11-30-22-minnesota,0.5736677115987461,0.5065963060686016,0.4582172701949861,0.6666666666666666,0.4901960784313725,0.5328083989501312,0.4941176470588236,0.8333333333333334
3816,1,2018-12-01-08-stephen-f-austin,0.4751131221719457,0.4761904761904762,0.4875,0.2857142857142857,0.4941002949852507,0.5376044568245125,0.5451807228915663,0.6666666666666666
4846,0,2018-12-01-10-san-francisco,0.5603248259860789,0.5915789473684211,0.4002463054187192,1.0,0.5413625304136253,0.5233853006681515,0.4413333333333333,1.0
616,0,2018-12-01-12-georgia-tech,0.4832826747720365,0.491183879093199,0.4021739130434783,0.6666666666666666,0.5447368421052632,0.4862155388471178,0.5030487804878049,1.0
2141,0,2018-12-01-12-seton-hall,0.5073964497041421,0.5027932960893855,0.5046875,0.6666666666666666,0.5369230769230771,0.5051813471502591,0.5144092219020173,0.6666666666666666
5017,1,2018-12-01-12-xavier,0.5540201005025126,0.4267990074441687,0.5556930693069307,0.4285714285714285,0.5543735224586288,0.5319148936170213,0.5277777777777778,0.5714285714285714
4390,1,2018-12-01-13-army,0.5228915662650603,0.4023809523809524,0.5674603174603174,0.2857142857142857,0.4943714821763602,0.4865831842576029,0.5409663865546218,0.375
3576,1,2018-12-01-13-bryant,0.4752808988764045,0.524896265560166,0.5369897959183674,0.2857142857142857,0.4168937329700272,0.4375,0.589041095890411,0.1666666666666666
1552,1,2018-12-01-13-citadel,0.5385572139303483,0.5331807780320366,0.457286432160804,0.5714285714285714,0.6197183098591549,0.4768089053803339,0.4563953488372093,0.7142857142857143
5490,1,2018-12-01-13-holy-cross,0.5339943342776204,0.5155440414507773,0.5135135135135135,0.5,0.5126262626262627,0.430952380952381,0.5092838196286472,0.5714285714285714
315,1,2018-12-01-13-indiana,0.5038659793814433,0.5598086124401914,0.461756373937677,0.8571428571428571,0.5835380835380836,0.5606407322654462,0.4643734643734644,0.7142857142857143
4115,0,2018-12-01-13-iupui,0.5114503816793893,0.5290178571428571,0.4794344473007712,0.7142857142857143,0.5525672371638142,0.5360169491525424,0.4847494553376906,0.5714285714285714
1632,1,2018-12-01-13-kentucky,0.6066398390342053,0.5376569037656904,0.4929411764705882,0.875,0.5482233502538071,0.6252873563218391,0.5096153846153846,0.8571428571428571
4947,1,2018-12-01-13-loyola-md,0.4619883040935672,0.4617283950617284,0.5754475703324808,0.0,0.4815724815724816,0.4989010989010989,0.5058275058275058,0.2857142857142857
2023,0,2018-12-01-13-north-alabama,0.4385150812064965,0.4865979381443299,0.5307692307692308,0.2857142857142857,0.5,0.506426735218509,0.5230547550432276,0.5
4536,1,2018-12-01-14-bucknell,0.4063231850117096,0.4497991967871486,0.5519187358916479,0.0,0.5254545454545455,0.4886731391585761,0.515625,0.4
3030,1,2018-12-01-14-chattanooga,0.4496402877697841,0.459016393442623,0.5351966873706004,0.1428571428571428,0.4683026584867076,0.5009107468123861,0.4924406047516199,0.375
3249,1,2018-12-01-14-drexel,0.4962871287128713,0.4854586129753915,0.4846547314578005,0.5714285714285714,0.5278422273781903,0.5313807531380753,0.4886877828054298,0.4285714285714285
1463,0,2018-12-01-14-elon,0.5214646464646465,0.5084388185654009,0.4932432432432433,0.4285714285714285,0.5346638655462185,0.4817658349328215,0.4598698481561822,0.5
5566,1,2018-12-01-14-green-bay,0.5985401459854015,0.5626423690205011,0.458128078817734,1.0,0.5232558139534884,0.4807302231237322,0.491566265060241,0.5714285714285714
2654,1,2018-12-01-14-hartford,0.4911111111111111,0.571992110453649,0.4721577726218098,0.5714285714285714,0.5010593220338984,0.4538310412573674,0.5342612419700214,0.25
2126,0,2018-12-01-14-high-point,0.4844155844155844,0.5394088669950738,0.5720221606648199,0.4285714285714285,0.4747983870967742,0.4737864077669903,0.5195402298850574,0.4285714285714285
4934,1,2018-12-01-14-indiana-state,0.5235732009925558,0.5185185185185185,0.5355263157894737,0.5714285714285714,0.5122377622377622,0.5356037151702786,0.4401993355481728,0.8
2164,0,2018-12-01-14-ipfw,0.5597269624573379,0.5008183306055647,0.5233812949640287,0.5555555555555556,0.4680170575692964,0.4774774774774775,0.5331905781584583,0.125
2195,0,2018-12-01-14-kennesaw-state,0.3846153846153846,0.460456942003515,0.5204081632653061,0.125,0.5206812652068127,0.5069444444444444,0.5380952380952381,0.5714285714285714
2970,1,2018-12-01-14-lehigh,0.5197183098591549,0.4870466321243523,0.5071225071225072,0.3333333333333333,0.5227920227920227,0.5328467153284672,0.4445983379501385,0.6666666666666666
5042,1,2018-12-01-14-marquette,0.4972602739726028,0.5647668393782384,0.4361370716510904,1.0,0.5227817745803357,0.5497835497835498,0.4348837209302325,0.7142857142857143
5322,1,2018-12-01-14-massachusetts-lowell,0.5206422018348624,0.4774066797642436,0.4648526077097506,0.875,0.5418994413407822,0.4907563025210084,0.5215146299483648,0.4444444444444444
1769,0,2018-12-01-14-memphis,0.4835858585858586,0.5108958837772397,0.5268361581920904,0.5,0.5697674418604651,0.5793871866295265,0.3914473684210527,1.0
1737,1,2018-12-01-14-mississippi,0.4985380116959065,0.4660194174757282,0.4363395225464191,0.5,0.5421686746987951,0.5531914893617021,0.4866071428571429,0.6666666666666666
2251,1,2018-12-01-14-toledo,0.509656652360515,0.4844606946983547,0.5141700404858299,0.25,0.5816831683168316,0.5325842696629214,0.452808988764045,0.8571428571428571
3884,0,2018-12-01-14-western-michigan,0.5349740932642487,0.5615212527964206,0.4719101123595506,0.5714285714285714,0.4482352941176471,0.4895833333333333,0.4884615384615385,0.1428571428571428
5544,1,2018-12-01-15-chicago-state,0.4647058823529412,0.48,0.5533980582524272,0.4285714285714285,0.4408284023668639,0.4478114478114478,0.5501730103806228,0.1111111111111111
491,1,2018-12-01-15-colorado,0.5635696821515892,0.5291375291375291,0.5426829268292683,0.5714285714285714,0.5934256055363322,0.5802469135802469,0.465,0.8
351,1,2018-12-01-15-fresno-state,0.4955882352941177,0.4790575916230366,0.5273224043715847,0.3333333333333333,0.5517241379310345,0.5012919896640827,0.4813753581661891,0.6666666666666666
2905,1,2018-12-01-15-gardner-webb,0.4591240875912409,0.4577656675749319,0.5647865853658537,0.3333333333333333,0.5459641255605381,0.4622030237580994,0.5348837209302325,0.375
4563,0,2018-12-01-15-illinois-state,0.525844930417495,0.505338078291815,0.48582995951417,0.75,0.5315315315315315,0.5063291139240507,0.4654696132596685,0.6666666666666666
659,0,2018-12-01-15-la-salle,0.457345971563981,0.4406392694063927,0.5427807486631016,0.0,0.5294117647058824,0.5862068965517241,0.4676616915422885,0.7142857142857143
1592,1,2018-12-01-15-longwood,0.5252918287937743,0.4851657940663176,0.4658634538152609,0.625,0.5096852300242131,0.550098231827112,0.4674157303370786,0.625
2815,1,2018-12-01-15-michigan,0.5730858468677494,0.5909090909090909,0.50390625,0.7142857142857143,0.5331632653061225,0.5374732334047109,0.3821339950372208,1.0
175,1,2018-12-01-15-northeastern,0.4856557377049181,0.5366300366300366,0.521,0.5,0.569060773480663,0.5012853470437018,0.5605670103092784,0.4285714285714285
3296,1,2018-12-01-15-ohio,0.5384615384615384,0.4568764568764569,0.5013812154696132,0.8333333333333334,0.4690721649484536,0.5707762557077626,0.4759206798866856,0.6666666666666666
3984,1,2018-12-01-15-saint-peters,0.4699738903394256,0.4278846153846153,0.5648648648648649,0.0,0.4609826589595376,0.4829396325459318,0.5588235294117647,0.1666666666666666
3965,1,2018-12-01-15-siena,0.5646437994722955,0.5309523809523811,0.4809160305343512,0.5714285714285714,0.532051282051282,0.4861460957178842,0.5824468085106383,0.2857142857142857
2993,0,2018-12-01-15-southern-illinois-edwardsville,0.4726688102893889,0.4753086419753086,0.5798479087452472,0.2,0.5481770833333334,0.4929906542056075,0.4852579852579853,0.5714285714285714
3146,0,2018-12-01-15-texas-arlington,0.45375,0.5055679287305123,0.4936548223350254,0.4285714285714285,0.4230769230769231,0.4559748427672956,0.4728682170542636,0.5555555555555556
118,1,2018-12-01-16-arkansas-little-rock,0.4803536345776032,0.5140712945590994,0.503562945368171,0.375,0.5488095238095239,0.5141700404858299,0.5306818181818181,0.4285714285714285
721,1,2018-12-01-16-bethune-cookman,0.5344036697247706,0.581858407079646,0.4925187032418953,0.8571428571428571,0.4956331877729258,0.5720000000000001,0.4484777517564403,0.4285714285714285
210,1,2018-12-01-16-college-of-charleston,0.4432773109243697,0.4859154929577465,0.5240963855421686,0.4,0.5101351351351351,0.5,0.5032894736842105,0.75
1427,1,2018-12-01-16-furman,0.5407925407925408,0.5564356435643565,0.5054466230936819,0.25,0.5616279069767441,0.5244444444444445,0.4812967581047382,1.0
3176,0,2018-12-01-16-illinois-chicago,0.5756501182033097,0.4591611479028698,0.5011520737327189,0.4285714285714285,0.5533333333333333,0.5258426966292135,0.4812030075187971,0.5714285714285714
1985,1,2018-12-01-16-kent-state,0.4869646182495345,0.499176276771005,0.4470588235294118,0.4444444444444444,0.5217391304347826,0.5284210526315789,0.4964454976303317,0.8571428571428571
3619,0,2018-12-01-16-navy,0.4430769230769231,0.5,0.4789325842696629,0.3333333333333333,0.5240174672489083,0.5078534031413613,0.4447731755424063,0.625
2039,0,2018-12-01-16-north-carolina-at,0.5167958656330749,0.4361948955916473,0.5199530516431925,0.2857142857142857,0.5247844827586207,0.460446247464503,0.4716981132075472,0.4285714285714285
4907,1,2018-12-01-16-north-carolina-central,0.4939577039274925,0.5209424083769634,0.517426273458445,0.3333333333333333,0.5395604395604395,0.5686695278969958,0.5495391705069125,0.375
889,0,2018-12-01-16-north-dakota,0.5799522673031027,0.5146726862302483,0.4651162790697674,0.5714285714285714,0.5464788732394367,0.5163727959697733,0.4526315789473685,0.3333333333333333
2506,1,2018-12-01-16-princeton,0.4505208333333333,0.4650655021834061,0.5284360189573459,0.1428571428571428,0.4622302158273381,0.4797507788161994,0.471326164874552,0.6
168,1,2018-12-01-16-south-dakota,0.5098039215686274,0.5041782729805014,0.5506756756756757,0.5,0.4893617021276596,0.4986149584487535,0.4900990099009901,0.5
122,0,2018-12-01-16-southern-california,0.5620689655172414,0.514,0.4366952789699571,0.7142857142857143,0.5800970873786407,0.5623678646934461,0.4662004662004662,1.0
3464,1,2018-12-01-16-st-bonaventure,0.3981693363844393,0.4304511278195489,0.5114155251141552,0.1428571428571428,0.4651741293532338,0.4889380530973451,0.4847328244274809,0.2857142857142857
5202,0,2018-12-01-16-texas-san-antonio,0.4412393162393162,0.4822134387351778,0.5228832951945079,0.2857142857142857,0.5454545454545454,0.5671296296296297,0.4406779661016949,0.8571428571428571
2418,0,2018-12-01-16-tulane,0.4855491329479769,0.4696969696969697,0.4986413043478261,0.3333333333333333,0.4498714652956298,0.4695652173913044,0.494949494949495,0.4285714285714285
4653,1,2018-12-01-16-west-virginia,0.49906191369606,0.5469026548672566,0.5185546875,0.375,0.5210084033613446,0.5307125307125307,0.4986301369863014,0.6666666666666666
3190,0,2018-12-01-16-william-mary,0.5648854961832062,0.4918032786885246,0.5639810426540285,0.2857142857142857,0.5136054421768708,0.4891774891774892,0.5176991150442478,0.375
4629,1,2018-12-01-17-akron,0.5322966507177034,0.4342379958246347,0.4832962138084633,0.4285714285714285,0.5408415841584159,0.4955555555555556,0.4423076923076923,0.7142857142857143
1512,0,2018-12-01-17-charleston-southern,0.5011061946902655,0.5257510729613734,0.5219072164948454,0.5714285714285714,0.5135983263598326,0.5112359550561798,0.5148809523809523,0.375
5136,1,2018-12-01-17-kansas,0.4753246753246753,0.4810126582278481,0.4397727272727273,0.5714285714285714,0.5523809523809524,0.5409356725146199,0.5079872204472844,1.0
1679,1,2018-12-01-17-louisiana-state,0.5403225806451613,0.5560747663551402,0.4573333333333333,0.5,0.5548926014319809,0.5292792792792793,0.5190023752969121,0.7142857142857143
635,1,2018-12-01-17-louisiana-tech,0.4621451104100946,0.4457478005865103,0.5813148788927336,0.4,0.5257985257985258,0.5637583892617449,0.5103626943005182,0.5714285714285714
4445,1,2018-12-01-17-maryland,0.4957264957264957,0.5230769230769231,0.4718934911242604,0.6666666666666666,0.5614657210401891,0.6088888888888889,0.4609929078014184,0.8571428571428571
