,boxscore,date,location,losing_abbr,losing_name,winner,winning_abbr,winning_name,team_name,home_team,away_team,home_team_name,away_team_name,homeindex,awayindex,home_pregame_eFG,home_pregame_rebound_percentage,home_pregame_eFG_allowed,home_pregame_win_percentage,away_pregame_eFG,away_pregame_rebound_percentage,away_pregame_eFG_allowed,away_pregame_win_percentage
3998,2020-03-03-19-lehigh,"March 3, 2020","Stabler Arena, Bethlehem, Pennsylvania",LOYOLA-MD,Loyola (MD),Home,LEHIGH,Lehigh,Lehigh,LEHIGH,LOYOLA-MD,Lehigh,Loyola (MD),2020-03-03-19-lehighLehigh,2020-03-03-19-lehighLoyola (MD),,,,,,,,
3999,2020-01-25-19-bucknell,"January 25, 2020","Sojka Pavilion, Lewisburg, Pennsylvania",LOYOLA-MD,Loyola (MD),Home,BUCKNELL,Bucknell,Bucknell,BUCKNELL,LOYOLA-MD,Bucknell,Loyola (MD),2020-01-25-19-bucknellBucknell,2020-01-25-19-bucknellLoyola (MD),,,,,,,,
4000,2020-01-22-19-loyola-md,"January 22, 2020","Reitz Arena, Baltimore, Maryland",LOYOLA-MD,Loyola (MD),Away,AMERICAN,American,American,AMERICAN,LOYOLA-MD,American,Loyola (MD),2020-01-22-19-loyola-mdAmerican,2020-01-22-19-loyola-mdLoyola (MD),,,,,,,,
4001,2020-02-12-19-american,"February 12, 2020","Bender Arena, Washington, District of Columbia",LOYOLA-MD,Loyola (MD),Home,AMERICAN,American,American,AMERICAN,LOYOLA-MD,American,Loyola (MD),2020-02-12-19-americanAmerican,2020-02-12-19-americanLoyola (MD),,,,,,,,
4002,2019-11-19-19-george-mason,"November 19, 2019","EagleBank Arena, Fairfax, Virginia",LOYOLA-MD,Loyola (MD),Home,GEORGE-MASON,George Mason,George Mason,GEORGE-MASON,LOYOLA-MD,George Mason,Loyola (MD),2019-11-19-19-george-masonGeorge Mason,2019-11-19-19-george-masonLoyola (MD),,,,,,,,
4003,2020-01-08-19-colgate,"January 8, 2020","Cotterell Court, Hamilton, New York",LOYOLA-MD,Loyola (MD),Home,COLGATE,Colgate,Colgate,COLGATE,LOYOLA-MD,Colgate,Loyola (MD),2020-01-08-19-colgateColgate,2020-01-08-19-colgateLoyola (MD),,,,,,,,
4004,2020-01-11-13-loyola-md,"January 11, 2020","Reitz Arena, Baltimore, Maryland",LOYOLA-MD,Loyola (MD),Away,LAFAYETTE,Lafayette,Lafayette,LAFAYETTE,LOYOLA-MD,Lafayette,Loyola (MD),2020-01-11-13-loyola-mdLafayette,2020-01-11-13-loyola-mdLoyola (MD),,,,,,,,
4005,2020-01-13-19-loyola-md,"January 13, 2020","Reitz Arena, Baltimore, Maryland",LOYOLA-MD,Loyola (MD),Away,BOSTON-UNIVERSITY,Boston University,Boston University,BOSTON-UNIVERSITY,LOYOLA-MD,Boston University,Loyola (MD),2020-01-13-19-loyola-mdBoston University,2020-01-13-19-loyola-mdLoyola (MD),,,,,,,,
4006,2020-01-29-19-boston-university,"January 29, 2020","Case Gym, Boston, Massachusetts",LOYOLA-MD,Loyola (MD),Home,BOSTON-UNIVERSITY,Boston University,Boston University,BOSTON-UNIVERSITY,LOYOLA-MD,Boston University,Loyola (MD),2020-01-29-19-boston-universityBoston University,2020-01-29-19-boston-universityLoyola (MD),,,,,,,,
4007,2020-01-18-13-army,"January 18, 2020","Christl Arena, West Point, New York",LOYOLA-MD,Loyola (MD),Home,ARMY,Army,Army,ARMY,LOYOLA-MD,Army,Loyola (MD),2020-01-18-13-armyArmy,2020-01-18-13-armyLoyola (MD),,,,,,,,
4008,2019-11-26-20-nebraska-omaha,"November 26, 2019","Baxter Arena, Omaha, Nebraska",LOYOLA-MD,Loyola (MD),Home,NEBRASKA-OMAHA,Omaha,Loyola (MD),NEBRASKA-OMAHA,LOYOLA-MD,Omaha,Loyola (MD),2019-11-26-20-nebraska-omahaOmaha,2019-11-26-20-nebraska-omahaLoyola (MD),,,,,,,,
4009,2020-02-26-19-navy,"February 26, 2020","Alumni Hall, Annapolis, Maryland",LOYOLA-MD,Loyola (MD),Home,NAVY,Navy,Loyola (MD),NAVY,LOYOLA-MD,Navy,Loyola (MD),2020-02-26-19-navyNavy,2020-02-26-19-navyLoyola (MD),,,,,,,,
4010,2019-11-05-20-marquette,"November 5, 2019","Fiserv Forum, Milwaukee, Wisconsin",LOYOLA-MD,Loyola (MD),Home,MARQUETTE,Marquette,Loyola (MD),MARQUETTE,LOYOLA-MD,Marquette,Loyola (MD),2019-11-05-20-marquetteMarquette,2019-11-05-20-marquetteLoyola (MD),,,,,,,,
4011,2019-11-13-19-old-dominion,"November 13, 2019","Ted Constant Convocation Ctr., Norfolk, Virginia",LOYOLA-MD,Loyola (MD),Home,OLD-DOMINION,Old Dominion,Loyola (MD),OLD-DOMINION,LOYOLA-MD,Old Dominion,Loyola (MD),2019-11-13-19-old-dominionOld Dominion,2019-11-13-19-old-dominionLoyola (MD),,,,,,,,
4012,2019-11-05-19-virginia-commonwealth,"November 5, 2019","Stuart Siegel Center, Richmond, Virginia",SAINT-FRANCIS-PA,Saint Francis (PA),Home,VIRGINIA-COMMONWEALTH,VCU,Saint Francis (PA),VIRGINIA-COMMONWEALTH,SAINT-FRANCIS-PA,Virginia Commonwealth,Saint Francis (PA),2019-11-05-19-virginia-commonwealthVirginia Commonwealth,2019-11-05-19-virginia-commonwealthSaint Francis (PA),,,,,,,,
4013,2020-01-23-19-long-island-university,"January 23, 2020","Steinberg Wellness Center, Brooklyn, New York",SAINT-FRANCIS-PA,Saint Francis (PA),Home,LONG-ISLAND-UNIVERSITY,LIU,Long Island University,LONG-ISLAND-UNIVERSITY,SAINT-FRANCIS-PA,Long Island University,Saint Francis (PA),2020-01-23-19-long-island-universityLong Island University,2020-01-23-19-long-island-universitySaint Francis (PA),,,,,,,,
4014,2020-01-20-16-saint-francis-pa,"January 20, 2020","DeGol Arena, Loretto, Pennsylvania",SAINT-FRANCIS-PA,Saint Francis (PA),Away,MERRIMACK,Merrimack,Merrimack,MERRIMACK,SAINT-FRANCIS-PA,Merrimack,Saint Francis (PA),2020-01-20-16-saint-francis-paMerrimack,2020-01-20-16-saint-francis-paSaint Francis (PA),,,,,,,,
4015,2019-11-08-19-richmond,"November 8, 2019","Robins Center, Richmond, Virginia",SAINT-FRANCIS-PA,Saint Francis (PA),Home,RICHMOND,Richmond,Saint Francis (PA),RICHMOND,SAINT-FRANCIS-PA,Richmond,Saint Francis (PA),2019-11-08-19-richmondRichmond,2019-11-08-19-richmondSaint Francis (PA),,,,,,,,
4016,2019-11-23-14-florida-state,"November 23, 2019","Donald L. Tucker Center, Tallahassee, Florida",SAINT-FRANCIS-PA,Saint Francis (PA),Home,FLORIDA-STATE,Florida State,Florida State,FLORIDA-STATE,SAINT-FRANCIS-PA,Florida State,Saint Francis (PA),2019-11-23-14-florida-stateFlorida State,2019-11-23-14-florida-stateSaint Francis (PA),,,,,,,,
4017,2020-01-02-16-bryant,"January 2, 2020","Chace Athletic Center , Smithfield, Rhode Island",SAINT-FRANCIS-PA,Saint Francis (PA),Home,BRYANT,Bryant,Bryant,BRYANT,SAINT-FRANCIS-PA,Bryant,Saint Francis (PA),2020-01-02-16-bryantBryant,2020-01-02-16-bryantSaint Francis (PA),,,,,,,,
4018,2020-02-29-13-robert-morris,"February 29, 2020","UPMC Events Center, Moon, Pennsylvania",SAINT-FRANCIS-PA,Saint Francis (PA),Home,ROBERT-MORRIS,Robert Morris,Robert Morris,ROBERT-MORRIS,SAINT-FRANCIS-PA,Robert Morris,Saint Francis (PA),2020-02-29-13-robert-morrisRobert Morris,2020-02-29-13-robert-morrisSaint Francis (PA),,,,,,,,
4019,2020-03-10-19-robert-morris,"March 10, 2020","UPMC Events Center, Moon, Pennsylvania",SAINT-FRANCIS-PA,Saint Francis (PA),Home,ROBERT-MORRIS,Robert Morris,Robert Morris,ROBERT-MORRIS,SAINT-FRANCIS-PA,Robert Morris,Saint Francis (PA),2020-03-10-19-robert-morrisRobert Morris,2020-03-10-19-robert-morrisSaint Francis (PA),,,,,,,,
4020,2019-11-19-19-saint-francis-pa,"November 19, 2019","DeGol Arena, Loretto, Pennsylvania",SAINT-FRANCIS-PA,Saint Francis (PA),Away,DELAWARE,Delaware,Delaware,DELAWARE,SAINT-FRANCIS-PA,Delaware,Saint Francis (PA),2019-11-19-19-saint-francis-paDelaware,2019-11-19-19-saint-francis-paSaint Francis (PA),,,,,,,,
4021,2020-01-25-16-st-francis-ny,"January 25, 2020","Pope Physical Education Center, Brooklyn Heights, New York",SAINT-FRANCIS-PA,Saint Francis (PA),Home,ST-FRANCIS-NY,St. Francis (NY),Saint Francis (PA),ST-FRANCIS-NY,SAINT-FRANCIS-PA,St. Francis (NY),Saint Francis (PA),2020-01-25-16-st-francis-nySt. Francis (NY),2020-01-25-16-st-francis-nySaint Francis (PA),,,,,,,,
4022,2020-01-28-19-virginia-commonwealth,"January 28, 2020","Stuart Siegel Center, Richmond, Virginia",RICHMOND,Richmond,Home,VIRGINIA-COMMONWEALTH,VCU,Virginia Commonwealth,VIRGINIA-COMMONWEALTH,RICHMOND,Virginia Commonwealth,Richmond,2020-01-28-19-virginia-commonwealthVirginia Commonwealth,2020-01-28-19-virginia-commonwealthRichmond,,,,,,,,
4023,2019-12-29-18-alabama,"December 29, 2019","Coleman Coliseum , Tuscaloosa, Alabama",RICHMOND,Richmond,Home,ALABAMA,Alabama,Alabama,ALABAMA,RICHMOND,Alabama,Richmond,2019-12-29-18-alabamaAlabama,2019-12-29-18-alabamaRichmond,,,,,,,,
4024,2019-11-26-19-richmond,"November 26, 2019","Barclays Center, Brooklyn, New York",RICHMOND,Richmond,Away,AUBURN,Auburn,Auburn,AUBURN,RICHMOND,Auburn,Richmond,2019-11-26-19-richmondAuburn,2019-11-26-19-richmondRichmond,,,,,,,,
4025,2020-01-11-18-richmond,"January 11, 2020","Robins Center, Richmond, Virginia",RICHMOND,Richmond,Away,SAINT-LOUIS,Saint Louis,Saint Louis,SAINT-LOUIS,RICHMOND,Saint Louis,Richmond,2020-01-11-18-richmondSaint Louis,2020-01-11-18-richmondRichmond,,,,,,,,
4026,2019-12-22-15-radford,"December 22, 2019","St. Elizabeths East Entertainment & Sports Arena, Washington, District of Columbia",RICHMOND,Richmond,Home,RADFORD,Radford,Radford,RADFORD,RICHMOND,Radford,Richmond,2019-12-22-15-radfordRadford,2019-12-22-15-radfordRichmond,,,,,,,,
4027,2020-01-25-18-richmond,"January 25, 2020","Robins Center, Richmond, Virginia",RICHMOND,Richmond,Away,DAYTON,Dayton,Dayton,DAYTON,RICHMOND,Dayton,Richmond,2020-01-25-18-richmondDayton,2020-01-25-18-richmondRichmond,,,,,,,,
4028,2020-02-22-18-st-bonaventure,"February 22, 2020","Reilly Center, St. Bonaventure, New York",RICHMOND,Richmond,Home,ST-BONAVENTURE,St. Bonaventure,St. Bonaventure,ST-BONAVENTURE,RICHMOND,St. Bonaventure,Richmond,2020-02-22-18-st-bonaventureSt. Bonaventure,2020-02-22-18-st-bonaventureRichmond,,,,,,,,
4029,2019-11-15-19-chattanooga,"November 15, 2019","The McKenzie Arena, Chattanooga, Tennessee",SOUTH-ALABAMA,South Alabama,Home,CHATTANOOGA,Chattanooga,Chattanooga,CHATTANOOGA,SOUTH-ALABAMA,Chattanooga,South Alabama,2019-11-15-19-chattanoogaChattanooga,2019-11-15-19-chattanoogaSouth Alabama,,,,,,,,
4030,2019-11-12-20-south-alabama,"November 12, 2019","Mitchell Center, Mobile, Alabama",SOUTH-ALABAMA,South Alabama,Away,AUBURN,Auburn,Auburn,AUBURN,SOUTH-ALABAMA,Auburn,South Alabama,2019-11-12-20-south-alabamaAuburn,2019-11-12-20-south-alabamaSouth Alabama,,,,,,,,
4031,2020-01-04-15-louisiana-monroe,"January 4, 2020","Fant-Ewing Coliseum, Monroe, Louisiana",SOUTH-ALABAMA,South Alabama,Home,LOUISIANA-MONROE,Louisiana-Monroe,Louisiana-Monroe,LOUISIANA-MONROE,SOUTH-ALABAMA,Louisiana-Monroe,South Alabama,2020-01-04-15-louisiana-monroeLouisiana-Monroe,2020-01-04-15-louisiana-monroeSouth Alabama,,,,,,,,
4032,2020-01-25-20-south-alabama,"January 25, 2020","Mitchell Center, Mobile, Alabama",SOUTH-ALABAMA,South Alabama,Away,ARKANSAS-LITTLE-ROCK,Little Rock,Little Rock,ARKANSAS-LITTLE-ROCK,SOUTH-ALABAMA,Little Rock,South Alabama,2020-01-25-20-south-alabamaLittle Rock,2020-01-25-20-south-alabamaSouth Alabama,,,,,,,,
4033,2019-12-19-20-south-alabama,"December 19, 2019","Mitchell Center, Mobile, Alabama",SOUTH-ALABAMA,South Alabama,Away,APPALACHIAN-STATE,Appalachian State,Appalachian State,APPALACHIAN-STATE,SOUTH-ALABAMA,Appalachian State,South Alabama,2019-12-19-20-south-alabamaAppalachian State,2019-12-19-20-south-alabamaSouth Alabama,,,,,,,,
4034,2020-01-16-20-south-alabama,"January 16, 2020","Mitchell Center, Mobile, Alabama",SOUTH-ALABAMA,South Alabama,Away,GEORGIA-STATE,Georgia State,Georgia State,GEORGIA-STATE,SOUTH-ALABAMA,Georgia State,South Alabama,2020-01-16-20-south-alabamaGeorgia State,2020-01-16-20-south-alabamaSouth Alabama,,,,,,,,
4035,2020-01-30-19-georgia-state,"January 30, 2020","GSU Sports Arena, Atlanta, Georgia",SOUTH-ALABAMA,South Alabama,Home,GEORGIA-STATE,Georgia State,Georgia State,GEORGIA-STATE,SOUTH-ALABAMA,Georgia State,South Alabama,2020-01-30-19-georgia-stateGeorgia State,2020-01-30-19-georgia-stateSouth Alabama,,,,,,,,
4036,2019-12-21-16-south-alabama,"December 21, 2019","Mitchell Center, Mobile, Alabama",SOUTH-ALABAMA,South Alabama,Away,COASTAL-CAROLINA,Coastal Carolina,Coastal Carolina,COASTAL-CAROLINA,SOUTH-ALABAMA,Coastal Carolina,South Alabama,2019-12-21-16-south-alabamaCoastal Carolina,2019-12-21-16-south-alabamaSouth Alabama,,,,,,,,
4037,2020-01-23-20-arkansas-state,"January 23, 2020","Convocation Center, Jonesboro, Arkansas",SOUTH-ALABAMA,South Alabama,Home,ARKANSAS-STATE,Arkansas State,Arkansas State,ARKANSAS-STATE,SOUTH-ALABAMA,Arkansas State,South Alabama,2020-01-23-20-arkansas-stateArkansas State,2020-01-23-20-arkansas-stateSouth Alabama,,,,,,,,
4038,2019-12-08-14-richmond,"December 8, 2019","Robins Center, Richmond, Virginia",SOUTH-ALABAMA,South Alabama,Home,RICHMOND,Richmond,South Alabama,RICHMOND,SOUTH-ALABAMA,Richmond,South Alabama,2019-12-08-14-richmondRichmond,2019-12-08-14-richmondSouth Alabama,,,,,,,,
4039,2019-11-27-19-la-salle,"November 27, 2019","Germain Arena, Estero, Florida",SOUTH-ALABAMA,South Alabama,Home,LA-SALLE,La Salle,La Salle,LA-SALLE,SOUTH-ALABAMA,La Salle,South Alabama,2019-11-27-19-la-salleLa Salle,2019-11-27-19-la-salleSouth Alabama,,,,,,,,
4040,2020-01-04-16-mercer,"January 4, 2020","Hawkins Arena, Macon, Georgia",MERCER,Mercer,Away,CHATTANOOGA,Chattanooga,Chattanooga,CHATTANOOGA,MERCER,Chattanooga,Mercer,2020-01-04-16-mercerChattanooga,2020-01-04-16-mercerMercer,,,,,,,,
4041,2019-11-06-18-st-johns-ny,"November 6, 2019","Carnesecca Arena, Jamaica, New York",MERCER,Mercer,Home,ST-JOHNS-NY,St. John's (NY),Mercer,ST-JOHNS-NY,MERCER,St. John's (NY),Mercer,2019-11-06-18-st-johns-nySt. John's (NY),2019-11-06-18-st-johns-nyMercer,,,,,,,,
4042,2020-01-01-19-north-carolina-greensboro,"January 1, 2020","Greensboro Coliseum, Greensboro, North Carolina",MERCER,Mercer,Home,NORTH-CAROLINA-GREENSBORO,UNC Greensboro,Mercer,NORTH-CAROLINA-GREENSBORO,MERCER,UNC Greensboro,Mercer,2020-01-01-19-north-carolina-greensboroUNC Greensboro,2020-01-01-19-north-carolina-greensboroMercer,,,,,,,,
4043,2020-02-15-16-mercer,"February 15, 2020","Hawkins Arena, Macon, Georgia",MERCER,Mercer,Away,NORTH-CAROLINA-GREENSBORO,UNC Greensboro,Mercer,NORTH-CAROLINA-GREENSBORO,MERCER,UNC Greensboro,Mercer,2020-02-15-16-mercerUNC Greensboro,2020-02-15-16-mercerMercer,,,,,,,,
4044,2020-02-08-16-mercer,"February 8, 2020","Hawkins Arena, Macon, Georgia",MERCER,Mercer,Away,EAST-TENNESSEE-STATE,ETSU,East Tennessee State,EAST-TENNESSEE-STATE,MERCER,East Tennessee State,Mercer,2020-02-08-16-mercerEast Tennessee State,2020-02-08-16-mercerMercer,,,,,,,,
4045,2019-12-07-16-mercer,"December 7, 2019","Hawkins Arena, Macon, Georgia",MERCER,Mercer,Away,GEORGIA-STATE,Georgia State,Georgia State,GEORGIA-STATE,MERCER,Georgia State,Mercer,2019-12-07-16-mercerGeorgia State,2019-12-07-16-mercerMercer,,,,,,,,
4046,2019-12-01-12-canisius,"December 1, 2019","FAU Arena, Boca Raton, Florida",MERCER,Mercer,Home,CANISIUS,Canisius,Canisius,CANISIUS,MERCER,Canisius,Mercer,2019-12-01-12-canisiusCanisius,2019-12-01-12-canisiusMercer,,,,,,,,
4047,2019-11-19-19-georgia-southern,"November 19, 2019","Hanner Fieldhouse, Statesboro, Georgia",MERCER,Mercer,Home,GEORGIA-SOUTHERN,Georgia Southern,Georgia Southern,GEORGIA-SOUTHERN,MERCER,Georgia Southern,Mercer,2019-11-19-19-georgia-southernGeorgia Southern,2019-11-19-19-georgia-southernMercer,,,,,,,,
4048,2019-12-22-18-mercer,"December 22, 2019","Hawkins Arena, Macon, Georgia",MERCER,Mercer,Away,FLORIDA-ATLANTIC,Florida Atlantic,Florida Atlantic,FLORIDA-ATLANTIC,MERCER,Florida Atlantic,Mercer,2019-12-22-18-mercerFlorida Atlantic,2019-12-22-18-mercerMercer,,,,,,,,
4049,2020-01-11-17-western-carolina,"January 11, 2020","Ramsey Center, Cullowhee, North Carolina",MERCER,Mercer,Home,WESTERN-CAROLINA,Western Carolina,Mercer,WESTERN-CAROLINA,MERCER,Western Carolina,Mercer,2020-01-11-17-western-carolinaWestern Carolina,2020-01-11-17-western-carolinaMercer,,,,,,,,
4050,2020-03-07-14-mercer,"March 7, 2020","U.S. Cellular Center, Asheville, North Carolina",MERCER,Mercer,Away,WESTERN-CAROLINA,Western Carolina,Mercer,WESTERN-CAROLINA,MERCER,Western Carolina,Mercer,2020-03-07-14-mercerWestern Carolina,2020-03-07-14-mercerMercer,,,,,,,,
4051,2019-12-20-19-mercer,"December 20, 2019","Hawkins Arena, Macon, Georgia",MERCER,Mercer,Away,FURMAN,Furman,Furman,FURMAN,MERCER,Furman,Mercer,2019-12-20-19-mercerFurman,2019-12-20-19-mercerMercer,,,,,,,,
4052,2020-02-05-19-furman,"February 5, 2020","Timmons Arena, Greenville, South Carolina",MERCER,Mercer,Home,FURMAN,Furman,Furman,FURMAN,MERCER,Furman,Mercer,2020-02-05-19-furmanFurman,2020-02-05-19-furmanMercer,,,,,,,,
4053,2019-11-26-19-st-bonaventure,"November 26, 2019","Reilly Center, St. Bonaventure, New York",MERCER,Mercer,Home,ST-BONAVENTURE,St. Bonaventure,Mercer,ST-BONAVENTURE,MERCER,St. Bonaventure,Mercer,2019-11-26-19-st-bonaventureSt. Bonaventure,2019-11-26-19-st-bonaventureMercer,,,,,,,,
4054,2019-12-02-11-holy-cross,"December 2, 2019","FAU Arena, Boca Raton, Florida",MERCER,Mercer,Home,HOLY-CROSS,Holy Cross,Holy Cross,HOLY-CROSS,MERCER,Holy Cross,Mercer,2019-12-02-11-holy-crossHoly Cross,2019-12-02-11-holy-crossMercer,,,,,,,,
4055,2020-01-11-14-chattanooga,"January 11, 2020","The McKenzie Arena, Chattanooga, Tennessee",SAMFORD,Samford,Home,CHATTANOOGA,Chattanooga,Chattanooga,CHATTANOOGA,SAMFORD,Chattanooga,Samford,2020-01-11-14-chattanoogaChattanooga,2020-01-11-14-chattanoogaSamford,,,,,,,,
4056,2020-01-29-19-samford,"January 29, 2020","Pete Hanna Center, Birmingham, Alabama",SAMFORD,Samford,Away,CHATTANOOGA,Chattanooga,Chattanooga,CHATTANOOGA,SAMFORD,Chattanooga,Samford,2020-01-29-19-samfordChattanooga,2020-01-29-19-samfordSamford,,,,,,,,
4057,2019-12-18-19-samford,"December 18, 2019","Legacy Arena, Birmingham, Alabama",SAMFORD,Samford,Away,ALABAMA,Alabama,Alabama,ALABAMA,SAMFORD,Alabama,Samford,2019-12-18-19-samfordAlabama,2019-12-18-19-samfordSamford,,,,,,,,
4058,2019-12-21-12-georgetown,"December 21, 2019","Capital One Arena, Washington, District of Columbia",SAMFORD,Samford,Home,GEORGETOWN,Georgetown,Georgetown,GEORGETOWN,SAMFORD,Georgetown,Samford,2019-12-21-12-georgetownGeorgetown,2019-12-21-12-georgetownSamford,,,,,,,,
4059,2020-01-25-15-samford,"January 25, 2020","Pete Hanna Center, Birmingham, Alabama",SAMFORD,Samford,Away,NORTH-CAROLINA-GREENSBORO,UNC Greensboro,Samford,NORTH-CAROLINA-GREENSBORO,SAMFORD,UNC Greensboro,Samford,2020-01-25-15-samfordUNC Greensboro,2020-01-25-15-samfordSamford,,,,,,,,
4060,2020-02-09-13-north-carolina-greensboro,"February 9, 2020","Greensboro Coliseum, Greensboro, North Carolina",SAMFORD,Samford,Home,NORTH-CAROLINA-GREENSBORO,UNC Greensboro,Samford,NORTH-CAROLINA-GREENSBORO,SAMFORD,UNC Greensboro,Samford,2020-02-09-13-north-carolina-greensboroUNC Greensboro,2020-02-09-13-north-carolina-greensboroSamford,,,,,,,,
4061,2020-01-15-19-east-tennessee-state,"January 15, 2020","Freedom Hall Civic Center, Johnson City, Tennessee",SAMFORD,Samford,Home,EAST-TENNESSEE-STATE,ETSU,East Tennessee State,EAST-TENNESSEE-STATE,SAMFORD,East Tennessee State,Samford,2020-01-15-19-east-tennessee-stateEast Tennessee State,2020-01-15-19-east-tennessee-stateSamford,,,,,,,,
4062,2020-02-22-15-samford,"February 22, 2020","Pete Hanna Center, Birmingham, Alabama",SAMFORD,Samford,Away,EAST-TENNESSEE-STATE,ETSU,East Tennessee State,EAST-TENNESSEE-STATE,SAMFORD,East Tennessee State,Samford,2020-02-22-15-samfordEast Tennessee State,2020-02-22-15-samfordSamford,,,,,,,,
4063,2019-11-11-19-belmont,"November 11, 2019","Curb Event Center, Nashville, Tennessee",SAMFORD,Samford,Home,BELMONT,Belmont,Belmont,BELMONT,SAMFORD,Belmont,Samford,2019-11-11-19-belmontBelmont,2019-11-11-19-belmontSamford,,,,,,,,
4064,2019-12-15-20-hawaii,"December 15, 2019","Stan Sheriff Center, Honolulu, Hawaii",SAMFORD,Samford,Home,HAWAII,Hawaii,Hawaii,HAWAII,SAMFORD,Hawaii,Samford,2019-12-15-20-hawaiiHawaii,2019-12-15-20-hawaiiSamford,,,,,,,,
4065,2019-11-27-20-south-dakota-state,"November 27, 2019","Frost Arena, Brookings, South Dakota",SAMFORD,Samford,Home,SOUTH-DAKOTA-STATE,South Dakota State,Samford,SOUTH-DAKOTA-STATE,SAMFORD,South Dakota State,Samford,2019-11-27-20-south-dakota-stateSouth Dakota State,2019-11-27-20-south-dakota-stateSamford,,,,,,,,
4066,2019-11-30-21-louisiana-tech,"November 30, 2019","Thomas Assembly Center, Ruston, Louisiana",SAMFORD,Samford,Home,LOUISIANA-TECH,Louisiana Tech,Louisiana Tech,LOUISIANA-TECH,SAMFORD,Louisiana Tech,Samford,2019-11-30-21-louisiana-techLouisiana Tech,2019-11-30-21-louisiana-techSamford,,,,,,,,
4067,2020-02-05-19-samford,"February 5, 2020","Pete Hanna Center, Birmingham, Alabama",SAMFORD,Samford,Away,WESTERN-CAROLINA,Western Carolina,Samford,WESTERN-CAROLINA,SAMFORD,Western Carolina,Samford,2020-02-05-19-samfordWestern Carolina,2020-02-05-19-samfordSamford,,,,,,,,
4068,2020-02-26-19-western-carolina,"February 26, 2020","Ramsey Center, Cullowhee, North Carolina",SAMFORD,Samford,Home,WESTERN-CAROLINA,Western Carolina,Samford,WESTERN-CAROLINA,SAMFORD,Western Carolina,Samford,2020-02-26-19-western-carolinaWestern Carolina,2020-02-26-19-western-carolinaSamford,,,,,,,,
4069,2020-01-22-19-furman,"January 22, 2020","Timmons Arena, Greenville, South Carolina",SAMFORD,Samford,Home,FURMAN,Furman,Furman,FURMAN,SAMFORD,Furman,Samford,2020-01-22-19-furmanFurman,2020-01-22-19-furmanSamford,,,,,,,,
4070,2020-02-12-19-samford,"February 12, 2020","Pete Hanna Center, Birmingham, Alabama",SAMFORD,Samford,Away,FURMAN,Furman,Furman,FURMAN,SAMFORD,Furman,Samford,2020-02-12-19-samfordFurman,2020-02-12-19-samfordSamford,,,,,,,,
4071,2020-01-18-15-samford,"January 18, 2020","Pete Hanna Center, Birmingham, Alabama",SAMFORD,Samford,Away,MERCER,Mercer,Mercer,MERCER,SAMFORD,Mercer,Samford,2020-01-18-15-samfordMercer,2020-01-18-15-samfordSamford,,,,,,,,
4072,2020-02-19-19-mercer,"February 19, 2020","Hawkins Arena, Macon, Georgia",SAMFORD,Samford,Home,MERCER,Mercer,Mercer,MERCER,SAMFORD,Mercer,Samford,2020-02-19-19-mercerMercer,2020-02-19-19-mercerSamford,,,,,,,,
4073,2020-01-08-19-samford,"January 8, 2020","Pete Hanna Center, Birmingham, Alabama",SAMFORD,Samford,Away,WOFFORD,Wofford,Samford,WOFFORD,SAMFORD,Wofford,Samford,2020-01-08-19-samfordWofford,2020-01-08-19-samfordSamford,,,,,,,,
4074,2020-02-01-19-wofford,"February 1, 2020","Richardson Indoor Stadium, Spartanburg, South Carolina",SAMFORD,Samford,Home,WOFFORD,Wofford,Samford,WOFFORD,SAMFORD,Wofford,Samford,2020-02-01-19-woffordWofford,2020-02-01-19-woffordSamford,,,,,,,,
4075,2019-11-05-19-morehead-state,"November 5, 2019","Ellis T. Johnson Arena, Morehead, Kentucky",SAMFORD,Samford,Home,MOREHEAD-STATE,Morehead State,Morehead State,MOREHEAD-STATE,SAMFORD,Morehead State,Samford,2019-11-05-19-morehead-stateMorehead State,2019-11-05-19-morehead-stateSamford,,,,,,,,
